court_id,name,address,city_code,dist_code,latitude,longtitude,phone,logo_url,description,open_status,geometry
118,臺西國小活動中心,雲林縣臺西鄉台西村民權路9號,10009,10009160,23.70174184,120.199177,05-6982045,https://az804957.vo.msecnd.net/photogym/20140612111315_IMG_20140612_114614.jpg,排球場(館),PAID,
119,臺南女中體育館,臺南市中西區大埔街97號,67000,67000370,22.98724874,120.2065734,06-2131928#206,https://az804957.vo.msecnd.net/photogym/20140529120410_體育館.gif,"排球場(館),籃球場",CLOSE,
120,百齡高中排球場(館),臺北市士林區義信里承德路4段177號,63000,63000110,25.08651714,121.5238255,02-28831568,https://az804957.vo.msecnd.net/photogym/20140529153313_IMAG2644.jpg,排球場(館),FREE,
121,輔英科技大學體育館,高雄市大寮區進學路151號,64000,64000140,22.6038028,120.3889489,07-7811151#2281,https://az804957.vo.msecnd.net/photogym/20140529152243_DSC08967.JPG,"籃球場,撞球場,足球場,羽球場(館),桌球場(館),排球場(館),游泳池(館),田徑場,舞蹈教室,健身房(含重量訓練室),網球場(館)",CLOSE,
122,高雄師範大學體育館,高雄市苓雅區和平一路116號,64000,6400800,22.6252217,120.3222013,07-7172930#1553,https://az804957.vo.msecnd.net/photogym/20140529173952_室內籃排球場.JPG,"籃球場,排球場(館),羽球場(館),排球場(館),桌球場(館),健身房(含重量訓練室),舞蹈教室",CLOSE,
123,峨眉國小籃球場,新竹縣峨眉鄉峨眉街4號,10004,10004110,24.68912625,121.0205519,03-5800674,https://az804957.vo.msecnd.net/photogym/20140530091452_IMG_3901.jpg,"籃球場,躲避球場,排球場(館)",FREE,
124,高雄師範大學籃球場,高雄市苓雅區和平一路116號,64000,6400800,22.62528112,120.3227484,07-7172930#1553,https://az804957.vo.msecnd.net/photogym/20140529185945_室外籃球場.JPG,"籃球場,排球場(館)",FREE,
125,彰化高商活動中心,彰化市華陽里南郭路一段326號,,,24.07128907,120.5543733,04-7262965,https://az804957.vo.msecnd.net/photogym/20140530103052_100_7515.JPG,"籃球場,羽球場(館),排球場(館)",CLOSE,
126,斗六高級中學體育館,雲林縣斗六市民生路224號,10009,10009010,23.71279246,120.5454898,05-5322039,https://az804957.vo.msecnd.net/photogym/20140530111707_圖片1.jpg,"排球場(館),游泳池(館),桌球場(館)",CLOSE,
127,遠東科技大學體育館,臺南市新市區中華路49號,67000,67000200,23.06741319,120.2977771,(06)5979566#7132,https://az804957.vo.msecnd.net/photogym/20140530110854_8-1體育館.jpg,"籃球場,羽球場(館),排球場(館),健身房(含重量訓練室),桌球場(館),撞球場,舞蹈教室,環形/直線慢跑道(非田徑場型),柔道場/館",CLOSE,
128,高美醫護管理專科學校籃球場,高雄市美濃區成功路309號,64000,64000310,22.88821155,120.5508238,07-6812148#227,https://az804957.vo.msecnd.net/photogym/20140530101842_DSC09734.jpg,"排球場(館),籃球場",FREE,
129,中山工商體育館,高雄市大寮區會社里正氣路79號,64000,64000140,22.59991017,120.3918821,(07)7815311,https://az804957.vo.msecnd.net/photogym/20140530140346_DSC_8812.JPG,"籃球場,排球場(館)",CLOSE,
130,政治大學環山運動園區,臺北市文山區指南路二段64號,63000,63000080,24.98121015,121.5779418,02-29393091#62964,https://az804957.vo.msecnd.net/photogym/20140530120036_六期全區圖.jpg,戶外籃排球場,FREE,
131,政治大學綜合球類練習區,臺北市文山區指南路二段64號,63000,63000080,24.98458958,121.5741116,02-29393091#62964,https://az804957.vo.msecnd.net/photogym/20140530102849_綜合球類練習區1.jpg,"半場籃球場,小型足球場,戶外排球場",FREE,
132,遠東科技大學排球場(館),臺南市新市區中華路49號,67000,67000200,23.06728269,120.2978607,(06)5979566#7132,https://az804957.vo.msecnd.net/photogym/20140530163812_IMG_1836.JPG,排球場(館),FREE,
133,葳格高級中學田徑場，籃球場，排球場，網球場,臺中市北屯區軍福十八路328號,66000,66000080,24.17892461,120.712629,04-24371728#723,https://az804957.vo.msecnd.net/photogym/20140530163637_IMG_1061.JPG,田徑場,CLOSE,
134,臺東專科學校排球場,臺東縣臺東市正氣北路911號,10014,10014010,22.75917073,121.12158,08-9226389#2250,https://az804957.vo.msecnd.net/photogym/20140603083829_排球場.jpg,排球場,CLOSE,
135,鳳山商工游泳池(館),高雄市鳳山區文衡路51號,64000,64000120,22.63531265,120.3561473,07-7462602,https://az804957.vo.msecnd.net/photogym/20140603083648_100_1213.JPG,"游泳池(館),籃球場,排球場(館)",CLOSE,
136,二重國中田徑場,新竹縣竹東鎮二重里學府路132號,10004,10004020,24.7642808,121.0545194,03-5823083#851,https://az804957.vo.msecnd.net/photogym/20140530152225_DSC_3451.JPG,"跑道,排球場,籃球場",FREE,
137,麻園國小籃球場,新竹縣竹北市麻園里長園一街236號,10004,10004010,24.85168624,120.9747934,03-5563540#103,https://az804957.vo.msecnd.net/photogym/20140603084005_校園 (1).jpg,"籃球場,排球場(館)",FREE,
138,南投高商田徑場,南投縣南投市三興里彰南路一段993號,10008,10008010,23.90355327,120.6840634,049-2222269#142,https://az804957.vo.msecnd.net/photogym/20140603112809_IMG_8050.JPG,"田徑場,籃球場,排球場(館)",FREE,
139,湖西國中體育館,澎湖縣湖西鄉湖西村43之1號,10016,10016020,23.58471599,119.6538591,06-9921929#303,https://az804957.vo.msecnd.net/photogym/20140603130154_IMG_2944.JPG,"籃球場,排球場(館),羽球場(館)",CLOSE,
140,中國科技大學環形/直線慢跑道(非田徑場型),臺北市文山區興隆路三段56號,63000,63000080,24.9972993,121.5548265,02-29313416#2149,https://az804957.vo.msecnd.net/photogym/20140603144005_IMG_0034.JPG,"環形/直線慢跑道(非田徑場型),籃球場,排球場",FREE,
141,南港高工排球場(館),臺北市南港區南港里興中路29號,63000,63000090,25.05549242,121.608578,02-27825432#1209,https://az804957.vo.msecnd.net/photogym/20140604084723_IMAG2491.jpg,排球場,FREE,
142,湖口高中排球場(館),新竹縣湖口鄉中正路二段263巷21號,10004,10004050,24.89049005,121.0539776,03-5690772#501,https://az804957.vo.msecnd.net/photogym/20140604103633_IMG_2076 (2).JPG,排球場(館),FREE,
143,鎮海國中體育館,澎湖縣白沙鄉鎮海村60號,10016,10016030,23.64392867,119.5966122,06-9931311#41,https://az804957.vo.msecnd.net/photogym/20140604114907_DSC02493.JPG,"籃球場,排球場",PAID,
144,富興國小環形/直線慢跑道(非田徑場型),新竹縣峨眉鄉富興村太平街8號,10004,10004110,24.68651931,120.988488,03-5806353,https://az804957.vo.msecnd.net/photogym/20140604115531_IMG_0471.JPG,"環形/直線慢跑道(非田徑場型),籃球場,排球場(館)",FREE,
145,嘉義高工排球場(館),嘉義市東區彌陀路174號,10020,10020010,23.47094726,120.4659837,05-2754092,https://az804957.vo.msecnd.net/photogym/20140604141404_排球空照.JPG,排球場(館),CLOSE,
146,修平科技大學田徑場,臺中市大里區工業路11號,66000,66000280,24.09576348,120.7118283,04-24961100#6812,https://az804957.vo.msecnd.net/photogym/20140604140500_田徑場.JPG,"田徑場,排球場,半場籃球場",FREE,
147,豐年國小籃球場,臺東縣臺東市中興路三段320號,10014,10014010,22.7718239,121.1116451,08-9226733,https://az804957.vo.msecnd.net/photogym/20140604152412_籃球場.jpg,"籃球場,排球場(館)",FREE,
148,新興高級中學田徑場,桃園市八德區永豐路563號,68000,68000080,24.97398661,121.2716523,(03)3796996,https://az804957.vo.msecnd.net/photogym/20140604152704_IMG_2290-1.jpg,"田徑場,籃球場,排球場",CLOSE,
149,臺南藝術大學籃球場,臺南市官田區大崎里66號,67000,67000100,23.19327873,120.3712535,06-6930100#2851,https://az804957.vo.msecnd.net/photogym/20140604150349_北校區多功能球場.jpg,籃、排球場,FREE,
150,修平科技大學體育館,臺中市大里區工業路11號,66000,66000280,24.09565024,120.7107367,04-24961100#6811,https://az804957.vo.msecnd.net/photogym/20140604154734_體育館全景.jpg,"羽球場(館),籃球場,排球場(館),桌球場(館),舞蹈教室,健身房(含重量訓練室)",PAID,
151,臺北教育大學排球場,臺北市大安區和平東路二段134號,63000,63000030,25.02318143,121.5445161,02-27321104#83412,https://az804957.vo.msecnd.net/photogym/20140604162417_排球01.JPG,排球場,FREE,
152,臺南藝術大學網球場,臺南市官田區大崎里66號,67000,67000100,23.18839214,120.3749657,06-6930100#2851,https://az804957.vo.msecnd.net/photogym/20140604152925_網球場.jpg,排球場,FREE,
153,秀水高工風雨球場,彰化縣秀水鄉福安村中山路364號,10007,10007070,24.03575267,120.4979289,04-7697021,https://az804957.vo.msecnd.net/photogym/20140604095630_DSCN0276.JPG,"籃球場,排球場",CLOSE,
154,二重國小活動中心,新竹縣竹東鎮二重里光明路32號,10004,10004020,24.76739953,121.0580707,03-5822098#22,https://az804957.vo.msecnd.net/photogym/20140604130340_DSC_0417.jpg,羽排球場(館),PAID,
155,修平科技大學排球場(館),臺中市大里區工業路11號,66000,66000280,24.09561963,120.7123661,04-24961100#6811,https://az804957.vo.msecnd.net/photogym/20140604170155_排球場.jpg,排球場(館),FREE,
156,曉明女中籃球場,臺中市北區中清路一段606號,66000,66000050,24.16805242,120.6743672,04-22921175#241,https://az804957.vo.msecnd.net/photogym/20140604164752_IMG_3649.JPG,"籃球場,排球場",CLOSE,
157,新豐國小田徑場,新竹縣新豐鄉重興村明德巷13號,10004,10004060,24.9006258,120.9885263,03-5592081#122,https://az804957.vo.msecnd.net/photogym/20140605090254_DSC00714.JPG,"田徑場,籃球場,排球場(館)",FREE,
158,自強國中田徑場,新竹縣竹東鎮自強路169號,10004,10004020,24.74635864,121.0842061,03-5103291#130,https://az804957.vo.msecnd.net/photogym/20140530153107_DSC04466.JPG,"籃球場,排球場(館),田徑場",FREE,
159,建國中學排球場(館),臺北市中正區龍光里南海路56號,63000,63000050,25.03009343,121.5133756,02-23034381#308,https://az804957.vo.msecnd.net/photogym/20140605094027_室外排球場.jpg,排球場(館),CLOSE,
160,成功大學中正堂,臺南市東區大學路1號,67000,67000320,22.99671835,120.2173591,06-2757575#50385,https://az804957.vo.msecnd.net/photogym/20140605114018_中正堂 001.jpg,"羽球場(館),桌球場(館),籃球場,排球場(館)",CLOSE,
161,路竹高中籃球場及排球場,高雄市路竹區中華路292號,64000,64000240,22.85394425,120.2512072,07-6963008#133,https://az804957.vo.msecnd.net/photogym/20140605113547_0610.1.jpg,籃球場,FREE,
162,雲林科技大學體育館,雲林縣斗六市大學路三段123號,10009,10009010,23.69134702,120.5368692,05-5342601#2705,https://az804957.vo.msecnd.net/photogym/20140605111351_IMG_3740.JPG,"籃排球場,排球場,羽球場,桌球教室,舞蹈教室,柔道教室",CLOSE,
163,北港農工風雨球場,雲林縣北港鎮太平路80號,10009,10009060,23.5796865,120.3067946,05-7832246#533,https://az804957.vo.msecnd.net/photogym/20140603141804_100_5301.JPG,"籃球場,排球場(館)",CLOSE,
164,大同高中排球場,臺北市中山區中央里長春路167號,63000,63000040,25.05621164,121.5346509,02-25054269#122,https://az804957.vo.msecnd.net/photogym/20140605142046_P1050256.JPG,排球場,FREE,
165,內湖高工綜合球場,臺北市內湖區港墘里內湖路1段520號,63000,63000100,25.07998243,121.5743101,02-26574874#205,https://az804957.vo.msecnd.net/photogym/20140604142835_mobile6db763e6-7966-4e68-a8e7-33e690b40aae.jpg,"籃球場,排球場(室外)",CLOSE,
166,池上國中體育館(羽球、籃球、躲避球及排球),臺東縣池上鄉新興村力學路88號,10014,10014060,23.11494367,121.2035805,089-862040,https://az804957.vo.msecnd.net/photogym/20140605153043_IMG_5804.JPG,池上國中體育館,FREE,
167,竹中國小運動中心,新竹縣竹東鎮頭重里竹中路104巷14號,10004,10004020,24.78004755,121.0297143,03-5823822#805,https://az804957.vo.msecnd.net/photogym/20140605153539_DSC00548.JPG,"排球場(館),籃球場",FREE,
168,內湖高工排球場(館),臺北市內湖區港墘里內湖路1段520號,63000,63000100,25.07966176,121.5749002,02-26574874#205,https://az804957.vo.msecnd.net/photogym/20140604090314_mobile487003c8-a73c-4c31-a1b9-0acc2dffdee4.jpg,排球場(館),CLOSE,
169,善化高中籃球場,臺南市善化區大成路195號,67000,67000190,23.12859962,120.3020525,06-5837312#309,https://az804957.vo.msecnd.net/photogym/20140606084450_DSC03765.JPG,排球場(館),FREE,
170,三民家商田徑場,高雄市左營區裕誠路1102號,64000,64000030,22.66678143,120.3026265,07-5525887#362,https://az804957.vo.msecnd.net/photogym/20140606094900_DSC_0082.JPG,"田徑場,手球場,排球場,籃球場,足球場",FREE,
171,台南應用科技大學排球場,臺南市永康區中正路529號,67000,67000310,23.03801424,120.2346969,(06)2539639,https://az804957.vo.msecnd.net/photogym/20140606115630_G:\DSC06947.JPG,"排球場,籃球場",FREE,
172,忠孝國中活動中心,新竹縣新豐鄉員山村孝六街1號,10004,10004060,24.87937529,120.9996521,03-5572555#13,https://az804957.vo.msecnd.net/photogym/20140606144612_DSC03561.JPG,"羽球場(館),排球場(館)",PAID,
173,竹北高中排球場(館),新竹縣竹北市中央路3號,10004,10004010,24.83476507,121.0028172,03-5517330,https://az804957.vo.msecnd.net/photogym/20140606165222_戶外排球場兩面.jpg,排球場(館),FREE,
174,成功國中排球場(館),新竹縣竹北市成功八路99號,10004,10004010,24.81874723,121.0164642,03-5505924#8304,https://az804957.vo.msecnd.net/photogym/20140606173729_4DSC04377.JPG,排球場(館),FREE,
175,慈濟大學附中網球場(主要設施)、排球場(次要設施),花蓮縣花蓮市介仁街176號,10015,10015010,23.99970069,121.5749967,03-8572823#126,https://az804957.vo.msecnd.net/photogym/20140609085900_IMG_8183.JPG,"網球場(館),網球場(館)",CLOSE,
176,屏東高工排球場(館),屏東縣屏東市建國路25號,10013,10013010,22.66074963,120.4860252,08-7523781#243,https://az804957.vo.msecnd.net/photogym/20140609091214_DSC00401.JPG,排球場(館),FREE,
177,彰師附工籃球場,彰化縣彰化市和調里工校街1號,10007,10007010,24.0811433,120.5560416,04-7252541#224,https://az804957.vo.msecnd.net/photogym/20140609085921_P1050958.JPG,排球場(館),FREE,
178,竹圍國小田徑場,桃園市大園區竹圍村二鄰竹圍街3號,68000,68000060,25.10378019,121.2443689,03-3835079#330,https://az804957.vo.msecnd.net/photogym/20140609085759_DSC02752.JPG,"田徑場,籃球場,躲避球場,排球場(館)",FREE,
179,南寧高中排球場(館),臺南市南區萬年路167號,67000,67000330,22.9367319,120.1864842,06-2622458,https://az804957.vo.msecnd.net/photogym/20140605094158_圖片1.jpg,排球場(館),FREE,
180,嘉義高級家事職業學校排球場(館),嘉義市東區體育路7號,10020,10020010,23.47149738,120.4590197,05-2259640#1340,https://az804957.vo.msecnd.net/photogym/20140609130926_10387215_833448400017414_6405329244608261108_n.jpg,排球場(館),FREE,
181,南開科技大學田徑場,南投縣草屯鎮中正路568號,10008,10008030,23.98285115,120.6966376,049-2563489#1555,https://az804957.vo.msecnd.net/photogym/20140605094723_田11.jpg,"田徑場,排球場(館),半場籃球場",FREE,
182,僑勇國小籃球場,屏東縣恆春鎮城北里西門路146號,10013,10013040,22.00888992,120.7448745,08-8892141#14,https://az804957.vo.msecnd.net/photogym/20140609135612_球場(1).jpg,"籃球場,排球場(館),躲避球場",CLOSE,
183,東方設計大學排球場(館),高雄市湖內區東方路110號,64000,64000250,22.8816909,120.244149,07-6939525#12,https://az804957.vo.msecnd.net/photogym/20140609144822_DSC00899.JPG,排球場(館),CLOSE,
184,電光國小田徑場,臺東縣關山鎮電光里中興93號,10014,10014030,23.00618311,121.1731032,08-9951142#03,https://az804957.vo.msecnd.net/photogym/20140609143110_DSC_0242.jpg,"田徑場,籃球場,排球場(館)",FREE,
185,臺南海事籃球場,臺南市安平區世平路1號,67000,67000360,22.99346312,120.1505721,06-3910772#331,https://az804957.vo.msecnd.net/photogym/20140604133241_77DSC01255.jpg,排球場(館),CLOSE,
186,竹中國小足球場,新竹縣竹東鎮頭重里竹中路104巷14號,10004,10004020,24.77984299,121.0304815,03-5823822#805,https://az804957.vo.msecnd.net/photogym/20140605154101_DSC00552.JPG,排球場(館),FREE,
187,臺北醫學大學排球場(館),臺北市信義區吳興街250號,63000,63000020,25.0260153,121.561355,(02)27361661,https://az804957.vo.msecnd.net/photogym/20140609150333_排球場.jpg,排球場(館),PAID,
188,竹中國小活動中心,新竹縣竹東鎮頭重里竹中路104巷14號,10004,10004020,24.7802375,121.0301703,03-5823822#805,https://az804957.vo.msecnd.net/photogym/20140603141430_DSC00547.JPG,"羽球場(館),排球場(館)",CLOSE,
189,清華大學(南大校區)體育館,新竹市東區南大路521號,10018,10018010,24.79443066,120.9652233,03-5213132#1602,https://az804957.vo.msecnd.net/photogym/20140609142552_體育館1.JPG,"羽球場(館),排球場(館),籃球場,舞蹈教室",CLOSE,
190,興中國小田徑場,嘉義縣民雄鄉興中村30號,10010,10010050,23.52751684,120.4201233,05-2214725,https://az804957.vo.msecnd.net/photogym/20140609153319_P1210264.JPG,"田徑場,排球場,躲避球場",FREE,
191,清華大學(南大校區)體育健康教學大樓籃球場,新竹市東區南大路521號,10018,10018010,24.79441576,120.965204,03-5213132#1602,https://az804957.vo.msecnd.net/photogym/20140609155906_體健1.JPG,"羽球場(館),排球場(館),籃球場",CLOSE,
192,嘉義高級家事職業學校運動場,嘉義市東區市宅街57號,10020,10020010,23.47143538,120.4587386,05-2259640#1340,https://az804957.vo.msecnd.net/photogym/20140609181950_IMG_3456.JPG,排球場(館),FREE,
